piRNA	log2FoldChange	padj
piR-dre-168072	-0.916095391	0.671711029
piR-dre-491729	-0.784790373	0.671711029
piR-dre-31071	-0.956257234	0.671840333
piR-dre-66992	1.210293387	0.671840333
piR-dre-435601	0.59637577	0.672220365
piR-dre-742	0.838978743	0.672220365
piR-dre-77978	0.982447049	0.672220365
piR-dre-11485	-1.693512173	0.672220365
piR-dre-462600	-0.969751746	0.672220365
piR-dre-1101564	-0.775830622	0.672605407
piR-dre-26915	-1.07286331	0.672911045
piR-dre-1018158	-0.839841413	0.673295458
piR-dre-13884	2.370589365	0.673295458
piR-dre-40902	-0.784431891	0.673295458
piR-dre-63335	-0.969718162	0.673402059
piR-dre-14836	-1.145578734	0.673402059
piR-dre-27697	-1.03644679	0.673458841
piR-dre-30305	-0.592304265	0.673458841
piR-dre-46932	-0.627160126	0.673458841
piR-dre-41931	-0.739371597	0.673458841
piR-dre-1318887	0.779214374	0.673458841
piR-dre-636	0.412701519	0.673458841
piR-dre-27643	-1.365855552	0.673458841
piR-dre-3074	-0.97122158	0.673458841
piR-dre-4162	1.164580146	0.673458841
piR-dre-36137	-1.257004934	0.673458841
piR-dre-6636	-3.472569713	0.673458841
piR-dre-5840	-0.66845495	0.674043771
piR-dre-52070	-0.934616654	0.674043771
piR-dre-454805	0.96637599	0.674062171
piR-dre-533079	-0.978982859	0.674493458
piR-dre-3522	-0.650238823	0.675346943
piR-dre-26476	0.840243059	0.675346943
piR-dre-40243	0.700636224	0.675346943
piR-dre-38651	0.670488004	0.675346943
piR-dre-108895	-0.682415624	0.675346943
piR-dre-14953	0.54919768	0.675346943
piR-dre-69190	-0.583258031	0.675346943
piR-dre-9275	-0.880082899	0.675346943
piR-dre-81828	0.658904131	0.675346943
piR-dre-65321	-0.889883527	0.675346943
piR-dre-42838	0.850823689	0.676696322
piR-dre-717228	1.017887071	0.676696322
piR-dre-193965	1.021783233	0.676762558
piR-dre-21688	-1.505796168	0.676762558
piR-dre-1377	0.718719737	0.676908685
piR-dre-13958	-1.004855375	0.677096903
piR-dre-2928	0.442653132	0.677741607
piR-dre-3084	-0.49871727	0.677741607
piR-dre-1027830	0.82796787	0.677741607
piR-dre-10520	0.867826867	0.677741607
piR-dre-18639	0.648129168	0.677741607
piR-dre-19512	-0.889390823	0.677741607
piR-dre-25030	0.648129168	0.677741607
piR-dre-744475	0.868861595	0.677741607
piR-dre-67302	-1.003366383	0.677741607
piR-dre-80633	1.198431641	0.677741607
piR-dre-54543	1.30759867	0.677741607
piR-dre-600117	1.129208757	0.677741607
piR-dre-68485	-0.825984238	0.677741607
piR-dre-47432	-1.696444337	0.677741607
piR-dre-3679	-0.827317963	0.677741607
piR-dre-36229	-1.178411861	0.677741607
piR-dre-63995	0.749295311	0.678105498
piR-dre-46002	0.732394454	0.678471304
piR-dre-55330	-0.597624748	0.678471304
piR-dre-471088	-0.959012015	0.678471304
piR-dre-32733	0.870267183	0.678809074
piR-dre-67367	1.111922397	0.678809074
piR-dre-804899	-1.104792918	0.678809074
piR-dre-46964	-1.138622608	0.678809074
piR-dre-64797	-1.246297342	0.679487003
piR-dre-61290	0.769072666	0.679487003
piR-dre-22850	-1.687659562	0.680688423
piR-dre-11965	3.277806334	0.680932418
piR-dre-7722	-0.828651195	0.681188407
piR-dre-38308	-0.683886981	0.681663497
piR-dre-3669	0.622450876	0.681663497
piR-dre-3176	0.528150834	0.681663497
piR-dre-45747	0.773621427	0.681663497
piR-dre-39744	-0.412611831	0.681663497
piR-dre-1004244	1.130706504	0.681663497
piR-dre-1297207	-0.621202031	0.681663497
piR-dre-193495	0.74842076	0.681663497
piR-dre-14522	-0.841691164	0.681663497
piR-dre-14370	0.888326304	0.681663497
piR-dre-52323	0.344622098	0.681663497
piR-dre-53639	0.670209888	0.681663497
piR-dre-49352	-1.036276246	0.681663497
piR-dre-509832	0.860105565	0.681663497
piR-dre-502025	0.550995129	0.681663497
piR-dre-556848	0.911529964	0.681663497
piR-dre-570411	0.576731688	0.681663497
piR-dre-59577	-1.005942651	0.681663497
piR-dre-46169	-0.915813166	0.681663497
piR-dre-471416	-0.950519161	0.681663497
piR-dre-4108	-1.783740492	0.681663497
piR-dre-543984	-0.83234549	0.681663497
piR-dre-82380	-1.859289701	0.681663497
piR-dre-16115	-3.376792931	0.68205083
piR-dre-70221	-0.947748576	0.683092555
piR-dre-18773	-1.658106331	0.683092555
piR-dre-436363	1.238833215	0.683092555
piR-dre-34388	0.705274173	0.683231228
piR-dre-17563	3.245980764	0.683231228
piR-dre-52446	0.761264257	0.683231228
piR-dre-53588	-0.695715112	0.683231228
piR-dre-60570	0.863749705	0.683500146
piR-dre-451756	-0.792557096	0.683546107
piR-dre-4513	0.935694853	0.683546107
piR-dre-10535	0.643512832	0.683546107
piR-dre-15012	0.700451561	0.683546107
piR-dre-18175	-1.117712526	0.683546107
piR-dre-55699	1.04902661	0.683546107
piR-dre-56316	0.742299767	0.683546107
piR-dre-70295	-1.057730209	0.683546107
piR-dre-57761	-1.517109419	0.683546107
piR-dre-81248	-1.001198383	0.683546107
piR-dre-443625	0.784225751	0.68467344
piR-dre-2648	0.827406405	0.684964464
piR-dre-50059	-1.153988221	0.684964464
piR-dre-28649	-1.481971618	0.685234328
piR-dre-42621	-1.525130933	0.685234328
piR-dre-1142876	0.814172392	0.685234328
piR-dre-22671	3.197638414	0.685234328
piR-dre-178504	0.884849803	0.685234328
piR-dre-16219	-1.055699434	0.685234328
piR-dre-71361	-1.49465228	0.685234328
piR-dre-68086	-1.525130933	0.685234328
piR-dre-61169	1.065874815	0.685234328
piR-dre-552807	-0.996511362	0.685234328
piR-dre-41663	-1.189236274	0.685234328
piR-dre-53652	-1.109607716	0.685234328
piR-dre-69340	-0.877044315	0.685362447
piR-dre-38233	-0.977510248	0.686080098
piR-dre-3611	-1.022710436	0.686080098
piR-dre-3612	-1.022710436	0.686080098
piR-dre-30142	-0.658270759	0.686080098
piR-dre-40231	-0.692003871	0.686080098
piR-dre-42273	-0.848887079	0.686080098
piR-dre-14901	1.106914667	0.686080098
piR-dre-52964	0.77599937	0.686080098
piR-dre-6024	-0.521841991	0.686080098
piR-dre-7646	-0.963494208	0.686080098
piR-dre-45668	-0.99900958	0.686080098
piR-dre-56742	-1.88018027	0.686080098
piR-dre-38963	-0.727336579	0.686165497
piR-dre-7140	-0.553404266	0.686466143
piR-dre-9393	0.885824245	0.686466143
piR-dre-38930	0.669340183	0.687191565
piR-dre-12481	-0.668615194	0.687191565
piR-dre-40545	0.569369654	0.687204139
piR-dre-577222	1.37255368	0.687204139
piR-dre-34386	0.671906468	0.687287318
piR-dre-44012	-0.505642792	0.687287318
piR-dre-18771	0.381563857	0.687287318
piR-dre-28632	1.141356985	0.687287318
piR-dre-1123767	-0.823683614	0.687287318
piR-dre-1311646	1.04229876	0.687287318
piR-dre-29790	-1.106773891	0.688059722
piR-dre-283736	0.704212894	0.688079674
piR-dre-18137	0.809883783	0.688079674
piR-dre-498704	0.919475151	0.688079674
piR-dre-62741	0.884439527	0.688079674
piR-dre-18688	-0.745158652	0.689528188
piR-dre-31090	0.616253809	0.689623893
piR-dre-13240	0.78178063	0.689623893
piR-dre-19773	0.587082064	0.689623893
piR-dre-55925	-1.052203731	0.689623893
piR-dre-517568	-1.068781175	0.689623893
piR-dre-35660	0.977191324	0.689959127
piR-dre-38145	-0.736041108	0.690957538
piR-dre-11954	0.503873574	0.690957538
piR-dre-69656	1.32483246	0.691826959
piR-dre-7783	0.832486882	0.691826959
piR-dre-552022	-1.145668721	0.691826959
piR-dre-38550	-1.240096185	0.692158591
piR-dre-48823	-0.909186338	0.692158591
piR-dre-1201241	0.88745293	0.692523543
piR-dre-34505	-1.002448683	0.69303463
piR-dre-1320484	-0.739172872	0.69303463
piR-dre-6704	1.040195133	0.69303463
piR-dre-569898	-0.958603977	0.69303463
piR-dre-35222	-0.550801138	0.693123339
piR-dre-545113	-1.196860954	0.693123339
piR-dre-34389	0.765216911	0.693503348
piR-dre-27531	1.023068843	0.693503348
piR-dre-1093687	1.424545031	0.693503348
piR-dre-1324571	1.134024032	0.693503348
piR-dre-13660	-0.697372756	0.693503348
piR-dre-17800	0.844781686	0.693503348
piR-dre-16291	0.665952839	0.693503348
piR-dre-59343	-0.959182459	0.693503348
piR-dre-36936	-0.942265492	0.693503348
piR-dre-44162	1.51451848	0.693503348
piR-dre-601402	-0.60157778	0.693685063
piR-dre-35061	-0.935751327	0.693806059
piR-dre-19882	-1.56164791	0.693806059
piR-dre-9941	-0.913362153	0.693806059
piR-dre-30353	2.154765554	0.694046602
piR-dre-444249	0.793489853	0.694046602
piR-dre-1323138	-0.966991038	0.694046602
piR-dre-71703	0.929026353	0.694046602
piR-dre-86481	0.809251152	0.694046602
piR-dre-995848	0.835125261	0.694046602
piR-dre-60990	1.036642061	0.694046602
piR-dre-16464	-1.523875722	0.694046602
piR-dre-5697	-0.891622169	0.694046602
piR-dre-21748	-0.945887129	0.694046602
piR-dre-5590	0.746436346	0.694349581
piR-dre-35388	0.778203271	0.694654439
piR-dre-30635	-1.018211469	0.69496395
piR-dre-865	-0.602599104	0.69496395
piR-dre-989892	-0.939246656	0.69496395
piR-dre-8016	-0.465931442	0.69496395
piR-dre-77166	-0.6503204	0.69496395
piR-dre-991872	-0.827440738	0.69496395
piR-dre-887418	-0.827440738	0.69496395
piR-dre-3567	-0.755002584	0.695603833
piR-dre-31640	2.946934249	0.695603833
piR-dre-1312	-0.735149039	0.695603833
piR-dre-204188	0.810417674	0.695603833
piR-dre-24342	1.289721897	0.695603833
piR-dre-6630	-0.831812552	0.695603833
piR-dre-6371	-0.609638627	0.695603833
piR-dre-9647	0.712958385	0.695603833
piR-dre-1023535	-1.011689954	0.695603833
piR-dre-46408	0.975006478	0.695603833
piR-dre-48944	-1.526574478	0.695603833
piR-dre-558239	0.530353941	0.696362505
piR-dre-72529	-1.124784722	0.696540561
piR-dre-56925	0.90754061	0.696621686
piR-dre-36591	0.595147249	0.69679622
piR-dre-22999	-0.704271694	0.69679622
piR-dre-6984	-0.926269914	0.69679622
piR-dre-7809	-0.880648456	0.69679622
piR-dre-36893	1.149549848	0.69706979
piR-dre-25672	-0.397688979	0.69706979
piR-dre-38734	-0.657189658	0.69706979
piR-dre-40744	-0.657189658	0.69706979
piR-dre-1200039	0.727660289	0.69706979
piR-dre-1208	0.730506638	0.69706979
piR-dre-64522	0.762523844	0.69706979
piR-dre-58894	1.339868788	0.69706979
piR-dre-1019890	-1.029841194	0.69706979
piR-dre-872221	-0.750754434	0.69706979
piR-dre-50473	-0.883259954	0.69706979
piR-dre-506801	-0.987039984	0.69706979
piR-dre-415959	-0.903466327	0.69706979
piR-dre-3591	-0.755551587	0.697184933
piR-dre-2843	-0.693611677	0.697184933
piR-dre-25881	-0.527349175	0.697184933
piR-dre-985739	0.828294376	0.697184933
piR-dre-50460	0.820729252	0.697184933
piR-dre-55230	0.691892092	0.697184933
piR-dre-34385	0.694396792	0.697807448
piR-dre-15275	0.826375573	0.697807448
piR-dre-199285	-1.500168805	0.697807448
piR-dre-728930	-1.409255195	0.697807448
piR-dre-47933	-1.047634081	0.697807448
piR-dre-1324978	1.033560481	0.697942792
piR-dre-23520	1.361567088	0.698353959
piR-dre-14330	0.592194909	0.698353959
piR-dre-20921	-1.673339653	0.698353959
piR-dre-46988	-1.146656773	0.698353959
piR-dre-47392	-0.552989014	0.698821316
piR-dre-12933	-0.527437553	0.698821316
piR-dre-969348	1.039744589	0.698821316
piR-dre-34507	-0.975628855	0.699274747
piR-dre-436336	-1.001883209	0.699377722
piR-dre-31226	-0.827631674	0.699407273
piR-dre-16915	-0.60442584	0.699709905
piR-dre-59991	0.715888926	0.699709905
piR-dre-110315	-0.565730613	0.699832972
piR-dre-25273	0.665431272	0.699972649
piR-dre-6893	-0.456421657	0.700149448
piR-dre-63496	0.875017569	0.701190694
piR-dre-6948	-0.465984835	0.701788068
piR-dre-25390	-0.52379159	0.702447528
piR-dre-30046	-1.004895946	0.702447528
piR-dre-1328275	0.833494873	0.702447528
piR-dre-12810	0.670796297	0.702447528
piR-dre-17689	-0.528940751	0.702447528
piR-dre-9463	-0.477712924	0.702447528
piR-dre-499958	0.890793231	0.702447528
piR-dre-62966	0.614920226	0.702447528
piR-dre-613717	-0.574304615	0.702447528
piR-dre-339118	-0.856909587	0.702447528
piR-dre-203094	-1.773060874	0.702447528
piR-dre-64368	-1.082304719	0.702447528
piR-dre-42820	-0.850651884	0.702447528
piR-dre-53896	0.793056728	0.702447528
piR-dre-50614	-0.789535238	0.702447528
piR-dre-521719	-1.206976268	0.702447528
piR-dre-44371	-1.79323501	0.702447528
piR-dre-50332	-2.153726694	0.702447528
piR-dre-191101	1.318713217	0.702447528
piR-dre-133154	1.151558957	0.703293463
piR-dre-34731	-0.509956845	0.70462407
piR-dre-32877	1.164149825	0.70462407
piR-dre-67282	-1.815132823	0.70462407
piR-dre-46012	1.100657176	0.705195441
piR-dre-1705	0.781290103	0.705195441
piR-dre-70526	1.146562958	0.705195441
piR-dre-515953	-0.564455248	0.705195441
piR-dre-24854	-0.838096871	0.705195441
piR-dre-1310685	-1.047315327	0.705195441
piR-dre-55193	1.992409028	0.705195441
piR-dre-1024904	-0.935060958	0.705893389
piR-dre-6558	-1.549742328	0.705893389
piR-dre-57276	-1.582653616	0.705893389
piR-dre-63743	-1.245518901	0.705893389
piR-dre-677134	-1.224447571	0.706744212
piR-dre-678034	-1.224447571	0.706744212
piR-dre-132385	0.780687399	0.70755806
piR-dre-127427	0.780687399	0.70755806
piR-dre-535377	0.909607439	0.70755806
piR-dre-5393	0.463581072	0.70755806
piR-dre-48979	0.784854781	0.70755806
piR-dre-495750	0.780687399	0.70755806
piR-dre-744438	-0.686921993	0.70755806
piR-dre-78950	-0.909536396	0.70755806
piR-dre-489476	0.892942998	0.70755806
piR-dre-749422	0.854185462	0.707673331
piR-dre-6906	-1.026877917	0.707673331
piR-dre-48686	-0.928029661	0.707673331
piR-dre-605293	-0.767552964	0.70770275
piR-dre-157911	-0.841527399	0.707895952
piR-dre-10809	0.609497884	0.708409791
piR-dre-1294126	1.023809448	0.708409791
piR-dre-14499	0.935507545	0.708409791
piR-dre-1670	-0.411858631	0.708409791
piR-dre-546305	0.76189943	0.708409791
piR-dre-29657	-1.157174143	0.708409791
piR-dre-48058	-0.93330268	0.708409791
piR-dre-54850	-1.150251986	0.709071754
piR-dre-460335	-0.885400001	0.709146886
piR-dre-64341	-1.30263921	0.709146886
piR-dre-491395	-1.505913819	0.709146886
piR-dre-36955	-0.454824075	0.710812739
piR-dre-77012	-0.965998925	0.710812739
piR-dre-46179	-0.518376591	0.711511471
piR-dre-70018	-1.418403584	0.711511471
piR-dre-11900	0.561060253	0.711679461
piR-dre-22905	-1.047400332	0.711985238
piR-dre-462964	-0.883005062	0.711985238
piR-dre-53940	-1.488922976	0.711985238
piR-dre-1018270	0.773654266	0.712070528
piR-dre-1146549	0.74637977	0.712070528
piR-dre-34944	-1.172214377	0.712070528
piR-dre-35223	-0.750498252	0.712070528
piR-dre-104687	-0.670813133	0.712070528
piR-dre-105826	-0.714603321	0.712070528
piR-dre-465054	0.812131641	0.712070528
piR-dre-39390	-0.739252068	0.712070528
piR-dre-54943	-1.507729385	0.712070528
piR-dre-394241	0.802096001	0.712350166
piR-dre-45919	0.926732534	0.712351281
piR-dre-40979	-0.792050251	0.713668016
piR-dre-1017744	0.818608489	0.714043543
piR-dre-49154	0.703886812	0.714043543
piR-dre-502774	0.500324023	0.714043543
piR-dre-20456	-0.892680651	0.714043543
piR-dre-447467	0.68803478	0.714202387
piR-dre-45610	0.789386028	0.714444652
piR-dre-3902	0.731833433	0.714566773
piR-dre-29928	-2.016814471	0.714566773
piR-dre-70138	-0.646928508	0.715851641
piR-dre-61178	-1.094963937	0.716617024
piR-dre-28663	0.886534002	0.717074961
piR-dre-13144	0.469450814	0.717700278
piR-dre-1328083	-0.886656397	0.717812812
piR-dre-15984	-0.462122259	0.717812812
piR-dre-563629	-0.581586691	0.717812812
piR-dre-1010952	0.673324167	0.717812812
piR-dre-19726	-0.471373049	0.717822546
piR-dre-65153	0.919671388	0.717822546
piR-dre-53962	-0.606038757	0.717822546
piR-dre-56944	-0.72555222	0.717822546
piR-dre-27981	-1.59644338	0.717822546
piR-dre-1110710	-0.92083169	0.717822546
piR-dre-74776	-0.819248411	0.718043942
piR-dre-5618	-0.666644303	0.718043942
piR-dre-52922	0.942803043	0.718544309
piR-dre-3566	-0.716087546	0.719191276
piR-dre-45137	0.707315094	0.719191276
piR-dre-81809	-0.72137551	0.719191276
piR-dre-375004	1.055107739	0.719304894
piR-dre-902264	0.75202449	0.719304894
piR-dre-571134	0.767978823	0.719304894
piR-dre-969316	0.856649417	0.719304894
piR-dre-9230	-0.846012036	0.719304894
piR-dre-4244	-0.690488505	0.719304894
piR-dre-5608	-0.631122906	0.719304894
piR-dre-47600	1.169819654	0.719304894
piR-dre-35840	-0.636747029	0.719450147
piR-dre-12498	0.489342632	0.719450147
piR-dre-20583	0.859037351	0.719450147
piR-dre-491328	0.520937028	0.719450147
piR-dre-59561	-1.223351221	0.719450147
piR-dre-15603	-0.684389211	0.719450147
piR-dre-58217	-0.815701313	0.719450147
piR-dre-52642	0.793200584	0.719450147
piR-dre-64274	-0.905735729	0.719450147
piR-dre-12951	-3.036160535	0.719450147
piR-dre-8157	0.973689292	0.719554357
piR-dre-63964	-0.803494142	0.719554357
piR-dre-1100624	-1.084184284	0.719554357
piR-dre-47343	-0.914944401	0.719699974
piR-dre-38390	0.504871694	0.7204878
piR-dre-22230	0.673779866	0.720675443
piR-dre-37095	0.763605036	0.720816114
piR-dre-2999	0.735817226	0.720816114
piR-dre-21214	0.677342863	0.720816114
piR-dre-15418	-0.685194351	0.720816114
piR-dre-6516	1.433715038	0.720816114
piR-dre-79353	-1.344859077	0.720816114
piR-dre-79377	0.792836652	0.720816114
piR-dre-57771	0.510146897	0.720816114
piR-dre-5895	0.738893905	0.720816114
piR-dre-60727	0.874944092	0.720816114
piR-dre-560353	0.716785494	0.720816114
piR-dre-34945	-1.141950914	0.720816114
piR-dre-17426	1.079586753	0.720816114
piR-dre-1325331	-0.825885737	0.720816114
piR-dre-8961	-0.704453571	0.720816114
piR-dre-80733	-1.798550176	0.720816114
piR-dre-69822	-1.477699679	0.720816114
piR-dre-597905	-1.244173295	0.720816114
piR-dre-8141	-0.716596424	0.721376466
piR-dre-27121	-1.583484101	0.721376466
piR-dre-1198750	-1.080226378	0.721376466
piR-dre-1134492	-0.911502511	0.721376466
piR-dre-24999	0.588579283	0.721536001
piR-dre-58613	-0.71778009	0.721536001
piR-dre-597280	-0.658760402	0.722000174
piR-dre-53403	-0.594452051	0.722918032
piR-dre-24519	-1.143079766	0.723016711
piR-dre-34735	-0.701368474	0.7231468
piR-dre-452105	0.723039684	0.7231468
piR-dre-436686	-0.635221263	0.7231468
piR-dre-427496	0.852937504	0.7231468
piR-dre-1079478	1.144618356	0.7231468
piR-dre-12865	0.557208263	0.7231468
piR-dre-1299782	-1.090888081	0.7231468
piR-dre-844891	-0.760653296	0.7231468
piR-dre-51621	0.953972499	0.7231468
piR-dre-498480	0.723039684	0.7231468
piR-dre-569854	0.743246011	0.7231468
piR-dre-186791	-0.651605117	0.7231468
piR-dre-19153	1.23698104	0.7231468
piR-dre-14122	1.492337791	0.7231468
piR-dre-56902	-0.699296913	0.7231468
piR-dre-51964	-0.673267181	0.7231468
piR-dre-61053	-1.068585833	0.7231468
piR-dre-12736	-1.071611865	0.7231468
piR-dre-1133027	-1.313966189	0.7231468
piR-dre-46203	0.906385793	0.723403466
piR-dre-1209	0.679305869	0.723403466
piR-dre-752001	-1.40952982	0.723403466
piR-dre-68564	1.006169373	0.723403466
piR-dre-60359	1.214714584	0.723403466
piR-dre-23889	-1.136502918	0.723403466
piR-dre-35654	-0.606731199	0.724236514
piR-dre-6142	0.690137615	0.724620597
piR-dre-30308	0.738936999	0.725496494
piR-dre-84924	-0.858920862	0.725659194
piR-dre-725794	-0.818863622	0.726492963
piR-dre-41240	-0.679629653	0.726492963
piR-dre-4302	-0.550195532	0.726966063
piR-dre-519317	0.693223143	0.726966063
piR-dre-1283141	1.13887967	0.727065822
piR-dre-8845	-0.547298517	0.727065822
piR-dre-3151	-0.592309118	0.727173994
piR-dre-2227	-1.14914117	0.728267644
piR-dre-16727	-0.730897438	0.728267644
piR-dre-50228	-0.936495415	0.728267644
piR-dre-17593	-1.69642571	0.728267644
piR-dre-16043	1.267391021	0.728842968
piR-dre-64928	-1.288544203	0.730189269
piR-dre-902149	0.584985305	0.730295488
piR-dre-37187	0.787160193	0.730334846
piR-dre-37220	-0.468342878	0.730334846
piR-dre-3895	0.541772688	0.730334846
piR-dre-3909	-0.714117825	0.730334846
piR-dre-19742	0.718071131	0.730334846
piR-dre-2372	0.416494318	0.730334846
piR-dre-71912	0.69859775	0.730334846
piR-dre-65409	-0.796059036	0.730334846
piR-dre-865182	0.570107519	0.730334846
piR-dre-539083	0.651449816	0.730334846
piR-dre-3825	0.739766052	0.730971173
